customer_id,usage_date,active_users,login_count,session_count,feature_usage,api_calls
CUST1019,2024-08-01,240,2496,4010,18656,34938
CUST1019,2024-09-01,124,1485,1639,8305,16275
CUST1019,2024-10-01,174,1963,2594,10356,16084
CUST1019,2024-11-01,215,1280,1735,10280,22552
CUST1019,2024-12-01,191,1215,2352,5701,37358
CUST1019,2025-01-01,209,681,1031,4980,55580
CUST1019,2025-02-01,180,1557,2090,9680,35683
CUST1019,2025-03-01,200,678,1125,4288,95267
CUST1019,2025-04-01,193,2315,4435,23009,20881
CUST1019,2025-05-01,232,2498,4549,14246,94926
CUST1019,2025-06-01,205,1987,3164,13950,18787
CUST1019,2025-07-01,208,1101,1448,7360,47738
CUST1019,2025-08-01,185,589,758,2693,42749
CUST1019,2025-09-01,183,1614,3161,8270,33735
CUST1019,2025-10-01,185,1888,3327,18919,84485
CUST1019,2025-11-01,209,1762,2507,5977,45009
CUST1019,2025-12-01,185,887,1331,4728,31600
CUST1037,2021-09-01,162,1102,1962,10288,52850
CUST1037,2021-10-01,204,1409,2090,4518,41572
CUST1037,2021-11-01,176,1262,1642,7791,21081
CUST1037,2021-12-01,148,1103,1838,7533,26760
CUST1037,2022-01-01,184,1276,2445,9561,21504
CUST1037,2022-02-01,146,605,1157,6208,41667
CUST1037,2022-03-01,108,611,698,1609,7591
CUST1037,2022-04-01,132,523,775,1842,45854
CUST1037,2022-05-01,112,909,1207,3644,9721
CUST1037,2022-06-01,147,1107,1331,6184,19227
CUST1037,2022-07-01,156,723,1050,2449,69348
CUST1037,2022-08-01,195,1107,1802,6883,68565
CUST1037,2022-09-01,163,1404,1879,11023,72063
CUST1037,2022-10-01,150,702,889,4434,48273
CUST1037,2022-11-01,175,1897,2268,9383,9210
CUST1037,2022-12-01,104,421,528,2063,37576
CUST1037,2023-01-01,161,1741,3428,15109,43313
CUST1037,2023-02-01,174,1490,2945,10139,61458
CUST1037,2023-03-01,121,1114,1621,5204,12861
CUST1037,2023-04-01,182,568,682,1407,88585
CUST1037,2023-05-01,163,1749,2253,10351,55808
CUST1037,2023-06-01,146,1010,1680,8668,19843
CUST1037,2023-07-01,170,970,1471,5730,10168
CUST1037,2023-08-01,209,939,1161,5584,101101
CUST1037,2023-09-01,160,1158,2169,9415,22496
CUST1037,2023-10-01,161,1308,2420,5332,8620
CUST1037,2023-11-01,145,1257,2189,12954,62622
CUST1037,2023-12-01,136,1310,2143,9037,24595
CUST1037,2024-01-01,175,1292,1986,8667,56905
CUST1037,2024-02-01,135,1229,2255,8910,50143
CUST1037,2024-03-01,157,1217,1800,5874,12337
CUST1037,2024-04-01,144,1589,2344,9126,39262
CUST1037,2024-05-01,167,1912,2699,12928,9913
CUST1037,2024-06-01,163,911,1159,3912,25174
CUST1037,2024-07-01,180,895,1716,5759,57770
CUST1037,2024-08-01,144,1523,2575,6500,26211
CUST1037,2024-09-01,149,1400,2749,14658,52581
CUST1037,2024-10-01,133,1278,2321,12066,57195
CUST1037,2024-11-01,145,1246,1687,8429,50775
CUST1037,2024-12-01,164,682,872,3856,15646
CUST1037,2025-01-01,173,1166,2325,7473,24954
CUST1037,2025-02-01,134,458,511,2822,28229
CUST1037,2025-03-01,176,779,1437,8015,11332
CUST1037,2025-04-01,187,668,993,4438,19505
CUST1037,2025-05-01,165,827,1101,3700,34626
CUST1037,2025-06-01,199,680,1285,3944,23488
CUST1037,2025-07-01,137,1261,1972,9224,50399
CUST1037,2025-08-01,126,1428,2133,8166,54018
CUST1037,2025-09-01,114,455,543,2412,45824
CUST1037,2025-10-01,191,2201,4052,8784,18610
CUST1037,2025-11-01,171,1482,2791,15752,20633
CUST1037,2025-12-01,154,866,1296,5214,58465
CUST1043,2021-11-01,29,127,181,955,3054
CUST1043,2021-12-01,23,110,216,1096,1218
CUST1043,2022-01-01,38,399,608,1913,4828
CUST1043,2022-02-01,28,151,263,962,9330
CUST1043,2022-03-01,28,145,257,1058,11318
CUST1043,2022-04-01,31,131,194,1100,14078
CUST1043,2022-05-01,30,346,541,2558,14240
CUST1043,2022-06-01,28,195,349,1699,7918
CUST1043,2022-07-01,24,87,122,440,9541
CUST1043,2022-08-01,29,200,290,623,13488
CUST1043,2022-09-01,35,152,245,1448,17185
CUST1043,2022-10-01,33,336,634,3734,7876
CUST1043,2022-11-01,34,373,645,3543,12739
CUST1043,2022-12-01,25,145,204,1082,11377
CUST1043,2023-01-01,23,195,240,867,7814
CUST1043,2023-02-01,27,296,491,2196,6722
CUST1043,2023-03-01,28,171,313,1438,11170
CUST1043,2023-04-01,32,349,410,1701,7215
CUST1043,2023-05-01,20,189,357,1457,5867
CUST1043,2023-06-01,34,167,260,844,6912
CUST1043,2023-07-01,27,235,263,1462,7910
CUST1043,2023-08-01,26,138,255,820,6246
CUST1043,2023-09-01,23,173,304,1631,3838
CUST1043,2023-10-01,21,158,191,960,9945
CUST1043,2023-11-01,31,218,352,711,6278
CUST1043,2023-12-01,28,143,253,1094,10404
CUST1043,2024-01-01,22,251,426,2291,3414
CUST1043,2024-02-01,22,125,212,1115,6770
CUST1043,2024-03-01,26,110,158,782,2531
CUST1043,2024-04-01,35,267,339,1733,8905
CUST1043,2024-05-01,26,112,166,605,2379
CUST1043,2024-06-01,21,143,174,497,1787
CUST1043,2024-07-01,26,236,345,1461,10412
CUST1043,2024-08-01,26,282,458,2081,12959
CUST1043,2024-09-01,16,147,287,1414,3801
CUST1043,2024-10-01,27,120,186,732,6911
CUST1043,2024-11-01,27,316,493,2029,9787
CUST1043,2024-12-01,30,212,239,627,9046
CUST1043,2025-01-01,35,395,476,2574,3487
CUST1043,2025-02-01,32,202,274,1120,3295
CUST1043,2025-03-01,26,149,214,679,1627
CUST1043,2025-04-01,23,98,176,648,10846
CUST1043,2025-05-01,38,218,295,806,14548
CUST1043,2025-06-01,28,84,133,301,1962
CUST1043,2025-07-01,28,205,282,1074,5656
CUST1043,2025-08-01,27,172,318,1696,2963
CUST1043,2025-09-01,28,118,197,994,9806
CUST1043,2025-10-01,27,117,205,483,8940
CUST1043,2025-11-01,25,215,311,1741,5063
CUST1043,2025-12-01,25,85,144,543,4370
CUST1012,2022-02-01,24,259,449,1925,9798
CUST1012,2022-03-01,22,206,330,823,6637
CUST1012,2022-04-01,22,104,172,740,1623
CUST1012,2022-05-01,25,203,257,1003,11339
CUST1012,2022-06-01,24,97,188,511,1404
CUST1012,2022-07-01,30,302,398,1919,13483
CUST1012,2022-08-01,15,104,189,836,3462
CUST1012,2022-09-01,29,98,183,383,7153
CUST1012,2022-10-01,29,195,365,1193,4806
CUST1012,2022-11-01,17,68,80,213,1951
CUST1012,2022-12-01,23,121,142,458,5365
CUST1012,2023-01-01,23,104,171,564,1431
CUST1012,2023-02-01,19,67,97,318,4479
CUST1012,2023-03-01,22,130,186,987,2297
CUST1012,2023-04-01,20,96,170,738,5436
CUST1012,2023-05-01,31,302,436,1072,2395
CUST1012,2023-06-01,28,201,294,1157,6534
CUST1012,2023-07-01,29,148,280,861,14023
CUST1012,2023-08-01,27,245,323,1362,10890
CUST1012,2023-09-01,20,114,167,390,6722
CUST1012,2023-10-01,23,111,218,761,11347
CUST1012,2023-11-01,26,260,411,1518,11964
CUST1012,2023-12-01,20,141,155,598,8464
CUST1012,2024-01-01,27,151,298,596,12692
CUST1012,2024-02-01,24,176,288,1543,5305
CUST1012,2024-03-01,23,141,235,1020,6431
CUST1012,2024-04-01,27,92,162,688,5002
CUST1012,2024-05-01,26,170,205,524,7810
CUST1012,2024-06-01,23,126,187,830,11059
CUST1012,2024-07-01,29,170,291,980,4860
CUST1012,2024-08-01,20,195,293,874,9847
CUST1012,2024-09-01,27,164,248,1090,1542
CUST1012,2024-10-01,27,249,418,839,7139
CUST1012,2024-11-01,23,255,434,1585,10416
CUST1012,2024-12-01,26,242,432,1793,10511
CUST1012,2025-01-01,20,176,205,435,8488
CUST1012,2025-02-01,28,253,431,1470,11641
CUST1012,2025-03-01,24,250,355,961,9494
CUST1012,2025-04-01,23,213,235,904,10840
CUST1012,2025-05-01,28,196,254,528,4942
CUST1012,2025-06-01,22,248,352,830,7173
CUST1012,2025-07-01,19,108,188,552,5172
CUST1012,2025-08-01,19,119,160,898,6994
CUST1012,2025-09-01,27,131,167,882,6162
CUST1012,2025-10-01,20,216,348,1383,5966
CUST1012,2025-11-01,31,277,445,2104,9433
CUST1012,2025-12-01,17,61,74,167,2836
CUST1034,2022-03-01,185,1979,3746,18413,32087
CUST1034,2022-04-01,152,1615,1810,10641,53957
CUST1034,2022-05-01,145,1236,2116,11706,7377
CUST1034,2022-06-01,135,923,1574,7240,58621
CUST1034,2022-07-01,156,921,1712,6210,16344
CUST1034,2022-08-01,147,1126,1740,7080,10225
CUST1034,2022-09-01,172,1632,1864,10575,49808
CUST1034,2022-10-01,150,876,1272,4246,66906
CUST1034,2022-11-01,151,1550,3086,8957,54404
CUST1034,2022-12-01,139,1615,3109,8666,27543
CUST1034,2023-01-01,146,520,864,1824,35679
CUST1034,2023-02-01,154,495,899,5160,65947
CUST1034,2023-03-01,110,574,876,5111,46709
CUST1034,2023-04-01,118,1226,1922,5664,9771
CUST1034,2023-05-01,164,1377,2058,4903,41148
CUST1034,2023-06-01,151,622,1229,6964,33193
CUST1034,2023-07-01,143,1574,2713,13919,11139
CUST1034,2023-08-01,148,1512,1737,7717,36160
CUST1034,2023-09-01,155,607,698,1541,67032
CUST1034,2023-10-01,136,899,1488,5422,59712
CUST1034,2023-11-01,130,1311,2178,8306,33656
CUST1034,2023-12-01,152,1041,1726,4151,52123
CUST1034,2024-01-01,126,1144,1285,5228,39629
CUST1034,2024-02-01,157,623,692,3358,49737
CUST1034,2024-03-01,110,1162,2223,5566,30690
CUST1034,2024-04-01,170,1053,1614,7236,22723
CUST1034,2024-05-01,158,669,762,1913,49459
CUST1034,2024-06-01,153,1165,1964,6738,47835
CUST1034,2024-07-01,169,1330,1637,6348,54333
CUST1034,2024-08-01,184,1034,2040,8304,63655
CUST1034,2024-09-01,170,731,960,5065,51297
CUST1034,2024-10-01,107,373,525,3100,36192
CUST1034,2024-11-01,119,572,664,1830,31425
CUST1034,2024-12-01,134,1236,1879,8962,58076
CUST1034,2025-01-01,148,1198,1679,5370,29286
CUST1034,2025-02-01,159,627,1184,6680,43433
CUST1034,2025-03-01,131,1477,2473,11803,34052
CUST1034,2025-04-01,152,747,1144,5803,63322
CUST1034,2025-05-01,131,1344,1933,6961,55247
CUST1034,2025-06-01,134,410,454,1557,40147
CUST1034,2025-07-01,116,496,742,3357,53443
CUST1034,2025-08-01,127,792,1566,4379,22586
CUST1034,2025-09-01,117,581,776,2092,50472
CUST1034,2025-10-01,126,656,837,2263,21143
CUST1034,2025-11-01,171,668,1234,3145,58942
CUST1034,2025-12-01,126,1381,1939,5508,32166
CUST1016,2022-05-01,135,1388,2352,13558,66108
CUST1016,2022-06-01,104,1245,2357,12995,8259
CUST1016,2022-07-01,99,425,820,4247,13489
CUST1016,2022-08-01,84,537,771,3391,41129
CUST1016,2022-09-01,107,556,634,2830,14455
CUST1016,2022-10-01,88,688,1245,4121,6509
CUST1016,2022-11-01,98,995,1876,10141,47605
CUST1016,2022-12-01,134,1470,1893,4402,35081
CUST1016,2023-01-01,95,852,986,3977,36868
CUST1016,2023-02-01,113,995,1550,6191,29257
CUST1016,2023-03-01,86,507,728,3478,31995
CUST1016,2023-04-01,96,715,959,3456,44595
CUST1016,2023-05-01,122,1007,1140,3281,17244
CUST1016,2023-06-01,87,936,1363,4394,39142
CUST1016,2023-07-01,123,1001,1943,6793,36623
CUST1016,2023-08-01,107,450,529,1998,22278
CUST1016,2023-09-01,88,726,1102,4941,21273
CUST1016,2023-10-01,106,764,1121,5849,20421
CUST1016,2023-11-01,111,714,900,2641,37785
CUST1016,2023-12-01,106,660,774,4156,29760
CUST1016,2024-01-01,74,650,1174,6699,6977
CUST1016,2024-02-01,86,313,355,994,11910
CUST1016,2024-03-01,93,554,760,3999,33256
CUST1016,2024-04-01,95,519,900,5392,47431
CUST1016,2024-05-01,106,1035,1827,10321,5707
CUST1016,2024-06-01,99,563,1035,5312,22939
CUST1016,2024-07-01,77,512,830,3835,20204
CUST1016,2024-08-01,102,776,1385,3597,23345
CUST1016,2024-09-01,105,529,938,3656,29622
CUST1016,2024-10-01,105,1057,1883,9207,27051
CUST1016,2024-11-01,112,1134,1566,4308,44414
CUST1016,2024-12-01,109,1011,1302,4947,32841
CUST1016,2025-01-01,103,656,1062,2669,48874
CUST1016,2025-02-01,95,293,536,2860,19277
CUST1016,2025-03-01,72,487,836,3020,28828
CUST1016,2025-04-01,103,807,1124,2352,41551
CUST1016,2025-05-01,100,1129,1398,8123,19861
CUST1016,2025-06-01,100,866,1422,6301,44012
CUST1016,2025-07-01,78,922,1183,4214,22660
CUST1016,2025-08-01,81,380,455,1946,20508
CUST1016,2025-09-01,112,1237,1464,3538,33466
CUST1016,2025-10-01,96,315,541,2139,12865
CUST1016,2025-11-01,106,384,755,2367,16415
CUST1016,2025-12-01,97,866,1007,2245,27483
CUST1040,2022-05-01,46,273,523,1864,22784
CUST1040,2022-06-01,52,216,318,1581,11702
CUST1040,2022-07-01,42,467,600,3289,7954
CUST1040,2022-08-01,46,476,808,2129,14204
CUST1040,2022-09-01,42,243,311,1513,10774
CUST1040,2022-10-01,43,207,412,1558,18105
CUST1040,2022-11-01,43,363,479,1588,13164
CUST1040,2022-12-01,47,348,527,1136,4276
CUST1040,2023-01-01,42,370,712,2411,18025
CUST1040,2023-02-01,54,547,794,4203,23351
CUST1040,2023-03-01,39,262,330,1475,9532
CUST1040,2023-04-01,44,284,480,2301,4091
CUST1040,2023-05-01,42,390,444,2460,5084
CUST1040,2023-06-01,55,601,951,4437,4401
CUST1040,2023-07-01,47,448,856,4823,11048
CUST1040,2023-08-01,53,522,631,2192,20666
CUST1040,2023-09-01,35,263,473,1721,4346
CUST1040,2023-10-01,47,228,259,545,15862
CUST1040,2023-11-01,52,472,715,2412,11944
CUST1040,2023-12-01,46,218,247,741,16978
CUST1040,2024-01-01,53,224,381,1469,13653
CUST1040,2024-02-01,42,157,265,1286,10372
CUST1040,2024-03-01,55,398,537,1420,23502
CUST1040,2024-04-01,61,516,649,1620,23402
CUST1040,2024-05-01,43,194,330,674,7437
CUST1040,2024-06-01,42,292,367,1782,18971
CUST1040,2024-07-01,56,436,653,1430,18796
CUST1040,2024-08-01,56,431,731,3391,5390
CUST1040,2024-09-01,42,386,578,2539,3019
CUST1040,2024-10-01,43,275,352,1055,19734
CUST1040,2024-11-01,44,211,235,496,2488
CUST1040,2024-12-01,36,373,638,1437,17331
CUST1040,2025-01-01,39,150,277,1289,14656
CUST1040,2025-02-01,39,132,206,1084,7613
CUST1040,2025-03-01,40,345,573,3287,9111
CUST1040,2025-04-01,45,308,403,976,8798
CUST1040,2025-05-01,47,147,248,507,6850
CUST1040,2025-06-01,56,278,470,1463,18522
CUST1040,2025-07-01,39,132,250,911,15420
CUST1040,2025-08-01,52,389,774,3753,21115
CUST1040,2025-09-01,44,497,801,2409,4075
CUST1040,2025-10-01,45,266,443,1574,20972
CUST1040,2025-11-01,50,497,606,1637,19638
CUST1040,2025-12-01,38,349,691,3223,3054
CUST1011,2022-06-01,7,59,95,335,2367
CUST1011,2022-07-01,7,35,57,339,1082
CUST1011,2022-08-01,7,59,112,362,2674
CUST1011,2022-09-01,7,68,112,250,1529
CUST1011,2022-10-01,9,51,63,177,603
CUST1011,2022-11-01,6,67,109,630,2295
CUST1011,2022-12-01,6,35,47,214,2353
CUST1011,2023-01-01,6,46,91,417,1078
CUST1011,2023-02-01,6,19,35,116,954
CUST1011,2023-03-01,6,47,90,419,970
CUST1011,2023-04-01,8,73,127,562,1773
CUST1011,2023-05-01,8,47,70,141,3531
CUST1011,2023-06-01,6,21,26,117,682
CUST1011,2023-07-01,6,29,34,148,2544
CUST1011,2023-08-01,7,79,103,238,2633
CUST1011,2023-09-01,6,34,59,175,776
CUST1011,2023-10-01,7,36,48,182,2352
CUST1011,2023-11-01,7,38,68,157,3413
CUST1011,2023-12-01,5,32,40,150,1386
CUST1011,2024-01-01,8,76,135,712,3256
CUST1011,2024-02-01,8,25,36,194,3131
CUST1011,2024-03-01,6,67,109,284,2261
CUST1011,2024-04-01,6,31,47,179,1312
CUST1011,2024-05-01,7,59,68,173,1828
CUST1011,2024-06-01,7,30,38,77,1927
CUST1011,2024-07-01,7,66,101,575,3311
CUST1011,2024-08-01,9,105,150,593,3046
CUST1011,2024-09-01,6,49,71,153,2788
CUST1011,2024-10-01,6,38,61,169,1478
CUST1011,2024-11-01,5,26,49,239,1396
CUST1011,2024-12-01,6,44,75,358,2057
CUST1011,2025-01-01,6,68,119,353,393
CUST1011,2025-02-01,8,82,136,639,2910
CUST1011,2025-03-01,6,52,69,263,2138
CUST1011,2025-04-01,7,37,60,348,3000
CUST1011,2025-05-01,6,18,32,146,2775
CUST1011,2025-06-01,8,52,84,470,2266
CUST1011,2025-07-01,9,42,62,329,1474
CUST1011,2025-08-01,6,34,67,310,1333
CUST1011,2025-09-01,6,34,49,269,2264
CUST1011,2025-10-01,8,30,50,255,1639
CUST1011,2025-11-01,7,29,51,291,1603
CUST1011,2025-12-01,8,46,91,479,405
CUST1017,2022-06-01,21,209,308,1129,3774
CUST1017,2022-07-01,18,123,154,422,1988
CUST1017,2022-08-01,21,154,239,583,6409
CUST1017,2022-09-01,23,113,144,719,9524
CUST1017,2022-10-01,22,103,204,1119,5463
CUST1017,2022-11-01,21,235,281,1277,1804
CUST1017,2022-12-01,23,86,104,234,1457
CUST1017,2023-01-01,23,117,179,902,1248
CUST1017,2023-02-01,24,129,252,1174,9723
CUST1017,2023-03-01,21,70,90,465,4600
CUST1017,2023-04-01,19,145,285,873,5104
CUST1017,2023-05-01,20,196,322,1077,7136
CUST1017,2023-06-01,23,140,193,570,4888
CUST1017,2023-07-01,17,111,183,1079,7529
CUST1017,2023-08-01,21,215,237,1299,4847
CUST1017,2023-09-01,18,189,365,767,1895
CUST1017,2023-10-01,20,155,303,1516,3236
CUST1017,2023-11-01,23,162,278,1523,6479
CUST1017,2023-12-01,20,178,196,892,9477
CUST1017,2024-01-01,20,117,195,1071,9726
CUST1017,2024-02-01,15,144,246,721,4020
CUST1017,2024-03-01,22,212,384,1303,10396
CUST1017,2024-04-01,21,240,366,1695,7660
CUST1017,2024-05-01,26,101,146,646,9629
CUST1017,2024-06-01,19,205,387,1988,7077
CUST1017,2024-07-01,20,65,100,234,8491
CUST1017,2024-08-01,20,239,475,1836,9067
CUST1017,2024-09-01,24,278,426,1773,3828
CUST1017,2024-10-01,19,86,167,801,1851
CUST1017,2024-11-01,20,238,268,1531,3938
CUST1017,2024-12-01,21,135,182,887,7343
CUST1017,2025-01-01,20,231,393,1832,9304
CUST1017,2025-02-01,18,156,240,1243,3595
CUST1017,2025-03-01,20,100,161,916,1582
CUST1017,2025-04-01,23,140,268,1332,8654
CUST1017,2025-05-01,16,142,256,1501,3946
CUST1017,2025-06-01,20,102,135,427,2002
CUST1017,2025-07-01,17,103,168,462,8056
CUST1017,2025-08-01,23,187,227,738,5085
CUST1017,2025-09-01,15,144,198,863,2031
CUST1017,2025-10-01,18,116,171,869,7359
CUST1017,2025-11-01,21,239,290,1349,6632
CUST1017,2025-12-01,24,95,105,567,4612
CUST1036,2022-06-01,77,811,1256,4801,24690
CUST1036,2022-07-01,71,306,519,2701,26009
CUST1036,2022-08-01,100,838,1154,6879,10555
CUST1036,2022-09-01,61,730,1267,4957,25797
CUST1036,2022-10-01,52,387,670,2349,25558
CUST1036,2022-11-01,83,497,917,2606,31514
CUST1036,2022-12-01,72,741,1282,2833,31639
CUST1036,2023-01-01,66,304,467,1665,32536
CUST1036,2023-02-01,86,768,1431,8534,25505
CUST1036,2023-03-01,80,482,824,4912,31277
CUST1036,2023-04-01,71,462,727,2277,25799
CUST1036,2023-05-01,63,299,559,1998,6861
CUST1036,2023-06-01,88,859,1393,7271,38052
CUST1036,2023-07-01,85,797,1204,3196,9511
CUST1036,2023-08-01,76,704,958,2470,11260
CUST1036,2023-09-01,99,963,1696,3453,37291
CUST1036,2023-10-01,65,531,908,5406,7567
CUST1036,2023-11-01,60,693,1028,5516,28001
CUST1036,2023-12-01,69,266,525,1427,5079
CUST1036,2024-01-01,77,910,1533,6704,37451
CUST1036,2024-02-01,80,691,1011,2159,12670
CUST1036,2024-03-01,75,554,952,5538,25781
CUST1036,2024-04-01,82,523,900,4663,28399
CUST1036,2024-05-01,63,629,1181,5434,10952
CUST1036,2024-06-01,94,834,1193,2958,8195
CUST1036,2024-07-01,77,570,970,3917,4647
CUST1036,2024-08-01,91,742,1198,3707,35072
CUST1036,2024-09-01,82,832,1050,4133,27885
CUST1036,2024-10-01,83,572,923,2213,6521
CUST1036,2024-11-01,84,939,1704,4668,34926
CUST1036,2024-12-01,83,263,420,1741,34485
CUST1036,2025-01-01,85,628,984,4269,31550
CUST1036,2025-02-01,93,940,1138,5703,45063
CUST1036,2025-03-01,80,886,1118,4915,10477
CUST1036,2025-04-01,86,687,1250,3115,9285
CUST1036,2025-05-01,76,369,459,1950,32919
CUST1036,2025-06-01,94,311,616,2479,20078
CUST1036,2025-07-01,70,552,817,4723,3502
CUST1036,2025-08-01,99,564,1100,4485,39823
CUST1036,2025-09-01,77,687,1030,4437,27935
CUST1036,2025-10-01,61,469,932,3176,17823
CUST1036,2025-11-01,79,386,458,2417,12378
CUST1036,2025-12-01,70,328,449,2393,33658
CUST1042,2022-08-01,176,1402,2288,7114,66545
CUST1042,2022-09-01,141,958,1527,4646,48277
CUST1042,2022-10-01,146,652,984,5686,51747
CUST1042,2022-11-01,112,1283,1576,4436,37330
CUST1042,2022-12-01,146,791,1320,6048,54239
CUST1042,2023-01-01,99,799,1344,5437,12258
CUST1042,2023-02-01,119,1236,1711,8813,26242
CUST1042,2023-03-01,174,2031,2686,8274,50314
CUST1042,2023-04-01,175,1602,2348,7789,15756
CUST1042,2023-05-01,167,1867,3361,8689,68327
CUST1042,2023-06-01,134,732,869,5142,20100
CUST1042,2023-07-01,155,1792,3233,8063,44471
CUST1042,2023-08-01,156,1697,2766,14458,14506
CUST1042,2023-09-01,129,792,1279,4000,22184
CUST1042,2023-10-01,192,747,853,2791,74561
CUST1042,2023-11-01,177,818,1493,7033,71673
CUST1042,2023-12-01,151,1202,2276,8217,47797
CUST1042,2024-01-01,157,837,1437,6973,54306
CUST1042,2024-02-01,161,689,1109,3404,74591
CUST1042,2024-03-01,108,945,1354,6919,38361
CUST1042,2024-04-01,151,1021,1543,5795,31604
CUST1042,2024-05-01,140,1010,1371,7966,39797
CUST1042,2024-06-01,133,1259,2431,7086,44692
CUST1042,2024-07-01,150,567,779,3959,64554
CUST1042,2024-08-01,199,1733,2025,5994,18334
CUST1042,2024-09-01,172,1406,1653,5196,80550
CUST1042,2024-10-01,143,1469,1630,9443,50717
CUST1042,2024-11-01,170,1936,2367,9447,60911
CUST1042,2024-12-01,189,1718,2713,6779,10632
CUST1042,2025-01-01,178,838,1548,3141,42940
CUST1042,2025-02-01,158,1233,1739,10393,54909
CUST1042,2025-03-01,141,1591,3180,18379,50454
CUST1042,2025-04-01,173,584,878,2347,81064
CUST1042,2025-05-01,166,1638,3134,8459,35718
CUST1042,2025-06-01,178,747,1059,2333,48590
CUST1042,2025-07-01,171,775,1528,5121,60803
CUST1042,2025-08-01,181,1897,3539,19221,32675
CUST1042,2025-09-01,144,1058,1415,2842,48100
CUST1042,2025-10-01,188,1230,2374,13570,90542
CUST1042,2025-11-01,161,1230,2342,13446,72711
CUST1042,2025-12-01,205,2180,2510,5079,52717
CUST1057,2022-09-01,70,432,477,2652,9363
CUST1057,2022-10-01,99,612,729,2892,8725
CUST1057,2022-11-01,81,617,764,1906,21816
CUST1057,2022-12-01,71,312,527,1530,16181
CUST1057,2023-01-01,73,415,616,1680,30309
CUST1057,2023-02-01,75,298,445,2384,9211
CUST1057,2023-03-01,84,519,773,2656,37105
CUST1057,2023-04-01,85,406,515,1112,19341
CUST1057,2023-05-01,72,698,1333,3520,10047
CUST1057,2023-06-01,78,570,968,2965,18680
CUST1057,2023-07-01,104,826,1503,7300,20404
CUST1057,2023-08-01,99,978,1851,7417,46094
CUST1057,2023-09-01,84,889,1289,3143,8277
CUST1057,2023-10-01,79,252,312,1248,31230
CUST1057,2023-11-01,80,410,701,2361,39151
CUST1057,2023-12-01,86,828,1234,3896,23105
CUST1057,2024-01-01,66,649,858,2239,18483
CUST1057,2024-02-01,75,393,703,3836,37306
CUST1057,2024-03-01,59,308,566,1581,21706
CUST1057,2024-04-01,83,854,1478,5925,10917
CUST1057,2024-05-01,86,1026,1674,7596,13177
CUST1057,2024-06-01,73,305,346,2062,34170
CUST1057,2024-07-01,97,663,1097,2593,7074
CUST1057,2024-08-01,64,426,586,2656,9865
CUST1057,2024-09-01,61,367,561,2266,20724
CUST1057,2024-10-01,81,464,622,1942,16844
CUST1057,2024-11-01,91,615,853,1868,6224
CUST1057,2024-12-01,98,339,600,1708,25717
CUST1057,2025-01-01,73,815,970,2657,34802
CUST1057,2025-02-01,91,570,783,1869,5109
CUST1057,2025-03-01,78,621,1164,3870,29919
CUST1057,2025-04-01,76,475,855,3518,16508
CUST1057,2025-05-01,89,787,1014,3585,39982
CUST1057,2025-06-01,86,358,633,1570,26999
CUST1057,2025-07-01,60,672,1134,3131,22025
CUST1057,2025-08-01,96,1087,1268,5308,19613
CUST1057,2025-09-01,95,905,1801,5057,35562
CUST1057,2025-10-01,71,240,305,1281,11618
CUST1057,2025-11-01,83,904,1688,9498,40570
CUST1057,2025-12-01,84,928,1395,6792,38630
CUST1022,2022-09-01,20,146,229,1330,8117
CUST1022,2022-10-01,18,81,109,639,3246
CUST1022,2022-11-01,17,197,227,1337,2304
CUST1022,2022-12-01,19,196,302,1247,5340
CUST1022,2023-01-01,23,84,125,504,6971
CUST1022,2023-02-01,21,136,223,630,1084
CUST1022,2023-03-01,18,146,238,484,8421
CUST1022,2023-04-01,22,167,259,1264,3662
CUST1022,2023-05-01,11,117,159,488,1139
CUST1022,2023-06-01,23,115,181,573,7770
CUST1022,2023-07-01,14,160,215,544,6202
CUST1022,2023-08-01,18,62,122,726,2600
CUST1022,2023-09-01,16,64,107,484,7799
CUST1022,2023-10-01,16,94,183,1013,2701
CUST1022,2023-11-01,23,96,183,581,11347
CUST1022,2023-12-01,18,155,171,585,6816
CUST1022,2024-01-01,21,115,152,313,7261
CUST1022,2024-02-01,19,205,398,1724,7128
CUST1022,2024-03-01,21,193,376,1139,6967
CUST1022,2024-04-01,20,168,215,810,3918
CUST1022,2024-05-01,16,77,128,695,3647
CUST1022,2024-06-01,22,154,270,1008,2568
CUST1022,2024-07-01,18,131,202,775,7506
CUST1022,2024-08-01,15,68,109,629,1967
CUST1022,2024-09-01,18,99,136,753,7521
CUST1022,2024-10-01,24,220,279,718,5805
CUST1022,2024-11-01,22,156,262,945,8270
CUST1022,2024-12-01,18,76,134,274,1707
CUST1022,2025-01-01,18,116,139,285,7627
CUST1022,2025-02-01,19,216,263,1336,3238
CUST1022,2025-03-01,26,297,486,2512,1409
CUST1022,2025-04-01,21,212,336,1771,9108
CUST1022,2025-05-01,21,79,96,483,9483
CUST1022,2025-06-01,23,237,326,1276,3673
CUST1022,2025-07-01,20,157,210,876,1190
CUST1022,2025-08-01,19,64,101,243,8529
CUST1022,2025-09-01,19,128,140,405,2888
CUST1022,2025-10-01,19,122,172,541,8830
CUST1022,2025-11-01,19,174,298,1448,8658
CUST1022,2025-12-01,22,163,324,938,10569
CUST1048,2022-09-01,75,466,770,1904,34912
CUST1048,2022-10-01,83,936,1784,7881,10800
CUST1048,2022-11-01,74,575,942,4444,8702
